timestamp,level,stage,event,detail
2026-08-26T12:38:28.536787+00:00,INFO,run,start,CUSUM-driven adaptive fusion vs static-0.8 and window-B (dense)
2026-08-26T12:38:37.847242+00:00,INFO,report,table_saved,dense-adaptation.csv
2026-08-26T12:38:38.129879+00:00,INFO,report,figure_saved,dense-recovery-curves.png
2026-08-26T12:38:38.129879+00:00,INFO,run,end,completed
