timestamp,step,split,metric,value,unit,context
2026-08-19T06:09:50.086473+00:00,0,train,train_loss,4.156203472754535,,
2026-08-19T06:09:50.086473+00:00,0,train,train_examples,434898.0,ex,
2026-08-19T06:09:50.865425+00:00,0,val,ndcg_at_k,0.0034043020247822102,,
2026-08-19T06:09:50.866424+00:00,0,val,recall_at_k,0.00669762457581711,,
2026-08-19T06:09:50.866424+00:00,0,val,hit_rate_at_k,0.00669762457581711,,
2026-08-19T06:09:50.866424+00:00,0,val,mrr,0.002999444010932267,,
2026-08-19T06:09:50.866424+00:00,0,val,ndcg_at_k_seen,0.0065489390265437535,,
2026-08-19T06:09:50.867822+00:00,0,val,hit_rate_at_k_seen,0.012884384126438756,,
2026-08-19T06:09:50.867822+00:00,0,val,n_scored,11198.0,positions,
2026-08-19T06:09:50.867822+00:00,0,val,n_seen_target,5821.0,positions,
2026-08-19T06:09:55.157472+00:00,0,test,ndcg_at_k,0.0025764859161364674,,
2026-08-19T06:09:55.158480+00:00,0,test,recall_at_k,0.0052434923402665335,,
2026-08-19T06:09:55.158480+00:00,0,test,hit_rate_at_k,0.0052434923402665335,,
2026-08-19T06:09:55.158480+00:00,0,test,mrr,0.002310622447364943,,
2026-08-19T06:09:55.158480+00:00,0,test,ndcg_at_k_seen,0.005556434440144963,,
2026-08-19T06:09:55.158480+00:00,0,test,hit_rate_at_k_seen,0.011308084877786732,,
2026-08-19T06:09:55.158480+00:00,0,test,n_scored,80290.0,positions,
2026-08-19T06:09:55.159483+00:00,0,test,n_seen_target,37230.0,positions,
