timestamp,level,stage,event,detail
2026-08-19T05:49:05.953062+00:00,INFO,run,start,Controlled sudden/gradual/recurring preference shifts + sanity
2026-08-19T05:49:05.992886+00:00,ERROR,run,failed,'numpy.ndarray' object has no attribute 'to_numpy'
