timestamp,step,split,metric,value,unit,context
2026-08-19T04:45:10.118289+00:00,0,test,users_analyzed,800.0,users,
2026-08-19T04:45:10.380304+00:00,0,test,divergence_mean,1.0482918919306436,,
2026-08-19T04:45:10.380304+00:00,0,test,divergence_std,0.3363122911262156,,
2026-08-19T04:45:10.380304+00:00,0,test,divergence_mean_category_changed,1.0801784247176007,,
2026-08-19T04:45:10.381330+00:00,0,test,divergence_mean_category_stable,1.036797290194149,,
2026-08-19T04:45:10.381330+00:00,0,test,positions_total,35042.0,positions,
2026-08-19T04:45:10.381330+00:00,0,test,category_change_rate,0.2649677529821357,,
2026-08-19T04:45:12.137871+00:00,0,test,category_change_divergence_lift,1.0418414813905699,,
