timestamp,step,split,metric,value,unit,context
2026-08-19T07:11:11.451162+00:00,0,all,recovery_latency_full,2.0,,sudden/static-A
2026-08-19T07:11:11.451162+00:00,0,all,degradation_detected,0.0003190034584841969,,sudden/static-A
2026-08-19T07:11:11.458162+00:00,0,all,recovery_latency_full,0.0,,sudden/window-B
2026-08-19T07:11:11.459166+00:00,0,all,degradation_detected,0.0001709270505900635,,sudden/window-B
2026-08-19T07:11:11.466162+00:00,0,all,recovery_latency_full,2.0,,sudden/continuous-D
2026-08-19T07:11:11.466162+00:00,0,all,degradation_detected,0.00029253919477271236,,sudden/continuous-D
2026-08-19T07:11:11.472162+00:00,0,all,recovery_latency_full,2.0,,sudden/proposed
2026-08-19T07:11:11.472162+00:00,0,all,degradation_detected,0.0003192447217085379,,sudden/proposed
2026-08-19T07:11:11.868907+00:00,0,all,detection_rate,0.03666666666666667,,sudden
2026-08-19T07:11:11.868907+00:00,0,all,detected_users,11.0,users,sudden
2026-08-19T07:11:31.187044+00:00,0,all,recovery_latency_full,7.0,,gradual/static-A
2026-08-19T07:11:31.188044+00:00,0,all,degradation_detected,0.004284437670969897,,gradual/static-A
2026-08-19T07:11:31.195044+00:00,0,all,recovery_latency_full,0.0,,gradual/window-B
2026-08-19T07:11:31.196043+00:00,0,all,degradation_detected,0.004174433484581904,,gradual/window-B
2026-08-19T07:11:31.204045+00:00,0,all,recovery_latency_full,5.0,,gradual/continuous-D
2026-08-19T07:11:31.204045+00:00,0,all,degradation_detected,0.004617659388024317,,gradual/continuous-D
2026-08-19T07:11:31.210043+00:00,0,all,recovery_latency_full,3.0,,gradual/proposed
2026-08-19T07:11:31.211086+00:00,0,all,degradation_detected,0.003977209254643105,,gradual/proposed
2026-08-19T07:11:31.561821+00:00,0,all,detection_rate,0.03666666666666667,,gradual
2026-08-19T07:11:31.561821+00:00,0,all,detected_users,11.0,users,gradual
2026-08-19T07:11:50.501132+00:00,0,all,recovery_latency_full,2.0,,recurring/static-A
2026-08-19T07:11:50.501132+00:00,0,all,degradation_detected,0.00021736672940624033,,recurring/static-A
2026-08-19T07:11:50.509131+00:00,0,all,recovery_latency_full,0.0,,recurring/window-B
2026-08-19T07:11:50.509131+00:00,0,all,degradation_detected,8.472632294449958e-05,,recurring/window-B
2026-08-19T07:11:50.516174+00:00,0,all,recovery_latency_full,2.0,,recurring/continuous-D
2026-08-19T07:11:50.516174+00:00,0,all,degradation_detected,0.00019039651576283732,,recurring/continuous-D
2026-08-19T07:11:50.523175+00:00,0,all,recovery_latency_full,2.0,,recurring/proposed
2026-08-19T07:11:50.524176+00:00,0,all,degradation_detected,0.00021742257073533857,,recurring/proposed
2026-08-19T07:11:50.876886+00:00,0,all,detection_rate,0.03666666666666667,,recurring
2026-08-19T07:11:50.876886+00:00,0,all,detected_users,11.0,users,recurring
