timestamp,step,split,metric,value,unit,context
2026-08-25T16:34:59.917860+00:00,0,train,train_loss,2.887575230775056,,
2026-08-25T16:34:59.917860+00:00,0,train,train_examples,137765.0,ex,
2026-08-25T16:34:59.961865+00:00,0,val,ndcg_at_k,0.01939492285907377,,
2026-08-25T16:34:59.962871+00:00,0,val,recall_at_k,0.040372670807453416,,
2026-08-25T16:34:59.962871+00:00,0,val,hit_rate_at_k,0.040372670807453416,,
2026-08-25T16:34:59.962871+00:00,0,val,mrr,0.018219772139262045,,
2026-08-25T16:34:59.962871+00:00,0,val,ndcg_at_k_seen,0.01939492285907377,,
2026-08-25T16:34:59.962871+00:00,0,val,hit_rate_at_k_seen,0.040372670807453416,,
2026-08-25T16:34:59.963865+00:00,0,val,n_scored,644.0,positions,
2026-08-25T16:34:59.963865+00:00,0,val,n_seen_target,644.0,positions,
2026-08-25T16:35:00.238861+00:00,0,test,ndcg_at_k,0.017113906296127843,,
2026-08-25T16:35:00.238861+00:00,0,test,recall_at_k,0.03180778032036613,,
2026-08-25T16:35:00.238861+00:00,0,test,hit_rate_at_k,0.03180778032036613,,
2026-08-25T16:35:00.239862+00:00,0,test,mrr,0.017326849431287008,,
2026-08-25T16:35:00.239862+00:00,0,test,ndcg_at_k_seen,0.017113906296127843,,
2026-08-25T16:35:00.239862+00:00,0,test,hit_rate_at_k_seen,0.03180778032036613,,
2026-08-25T16:35:00.239862+00:00,0,test,n_scored,8740.0,positions,
2026-08-25T16:35:00.239862+00:00,0,test,n_seen_target,8740.0,positions,
