timestamp,step,split,metric,value,unit,context
2026-08-17T22:39:53.914390+00:00,0,train,train_loss,3.4974044132232667,,
2026-08-17T22:39:53.915392+00:00,0,train,train_examples,434898.0,ex,
2026-08-17T22:40:16.554421+00:00,0,val,ndcg_at_k,0.00379912368953228,,
2026-08-17T22:40:16.554421+00:00,0,val,recall_at_k,0.007858546450734138,,
2026-08-17T22:40:16.554421+00:00,0,val,hit_rate_at_k,0.007858546450734138,,
2026-08-17T22:40:16.554421+00:00,0,val,mrr,0.003221374936401844,,
2026-08-17T22:40:16.555431+00:00,0,val,ndcg_at_k_seen,0.0073084671500212054,,
2026-08-17T22:40:16.555431+00:00,0,val,hit_rate_at_k_seen,0.015117677375021473,,
2026-08-17T22:40:16.555431+00:00,0,val,n_scored,11198.0,positions,
2026-08-17T22:40:16.555431+00:00,0,val,n_seen_target,5821.0,positions,
2026-08-17T22:40:22.638307+00:00,0,test,ndcg_at_k,0.003425751579925418,,
2026-08-17T22:40:22.638307+00:00,0,test,recall_at_k,0.006962261628359556,,
2026-08-17T22:40:22.638307+00:00,0,test,hit_rate_at_k,0.006962261628359556,,
2026-08-17T22:40:22.638307+00:00,0,test,mrr,0.002946379128843546,,
2026-08-17T22:40:22.638307+00:00,0,test,ndcg_at_k_seen,0.007387955650475088,,
2026-08-17T22:40:22.638307+00:00,0,test,hit_rate_at_k_seen,0.015014773032500671,,
2026-08-17T22:40:22.639308+00:00,0,test,n_scored,80290.0,positions,
2026-08-17T22:40:22.640304+00:00,0,test,n_seen_target,37230.0,positions,
