timestamp,step,split,metric,value,unit,context
2026-08-19T06:36:32.562604+00:00,0,train,train_loss,1.7450036660362693,,
2026-08-19T06:36:32.563604+00:00,0,train,train_examples,434898.0,ex,
2026-08-19T06:36:33.333434+00:00,0,val,ndcg_at_k,0.00279426285556422,,
2026-08-19T06:36:33.334436+00:00,0,val,recall_at_k,0.005893909626719057,,
2026-08-19T06:36:33.334436+00:00,0,val,hit_rate_at_k,0.005893909626719057,,
2026-08-19T06:36:33.334436+00:00,0,val,mrr,0.0023031531864452395,,
2026-08-19T06:36:33.334436+00:00,0,val,ndcg_at_k_seen,0.005375391763718973,,
2026-08-19T06:36:33.334436+00:00,0,val,hit_rate_at_k_seen,0.011338258031266105,,
2026-08-19T06:36:33.334436+00:00,0,val,n_scored,11198.0,positions,
2026-08-19T06:36:33.334436+00:00,0,val,n_seen_target,5821.0,positions,
2026-08-19T06:36:37.815214+00:00,0,test,ndcg_at_k,0.002243147971139916,,
2026-08-19T06:36:37.815214+00:00,0,test,recall_at_k,0.004471291568065762,,
2026-08-19T06:36:37.815214+00:00,0,test,hit_rate_at_k,0.004471291568065762,,
2026-08-19T06:36:37.815214+00:00,0,test,mrr,0.0020093101028661113,,
2026-08-19T06:36:37.816212+00:00,0,test,ndcg_at_k_seen,0.004837559779823364,,
2026-08-19T06:36:37.816212+00:00,0,test,hit_rate_at_k_seen,0.009642761214074671,,
2026-08-19T06:36:37.816212+00:00,0,test,n_scored,80290.0,positions,
2026-08-19T06:36:37.816212+00:00,0,test,n_seen_target,37230.0,positions,
