timestamp,level,stage,event,detail
2026-08-26T14:06:00.316555+00:00,INFO,run,start,Seed-robustness of CUSUM adaptive fusion (coherent drift)
2026-08-26T14:07:11.741707+00:00,INFO,report,table_saved,adaptation-seed-robustness.csv
2026-08-26T14:07:11.742707+00:00,INFO,run,end,completed
