timestamp,step,split,metric,value,unit,context
2026-08-26T22:09:43.921041+00:00,0,train,train_loss,3.193748353731514,,
2026-08-26T22:09:44.215296+00:00,0,test,ndcg_at_10,0.01328,,
2026-08-26T22:09:44.215296+00:00,20,test,ndcg_at_10,0.0149,,
2026-08-26T22:09:44.215296+00:00,40,test,ndcg_at_10,0.01559,,
2026-08-26T22:09:44.216297+00:00,60,test,ndcg_at_10,0.01475,,
2026-08-26T22:09:44.216297+00:00,80,test,ndcg_at_10,0.01304,,
2026-08-26T22:09:44.216297+00:00,100,test,ndcg_at_10,0.00932,,
